           time            age           mass      core_mass        He_core        CO_core          log_L       log_Teff     log_radius     phase
   0.000000E+00   0.000000E+00   1.200000E+01   0.000000E+00   0.000000E+00   0.000000E+00   4.015320E+00   4.447307E+00   6.363047E-01         1
   9.185628E-01   9.185628E-01   1.199893E+01   0.000000E+00   0.000000E+00   0.000000E+00   4.028863E+00   4.443772E+00   6.501473E-01         1
   1.837126E+00   1.837126E+00   1.199783E+01   0.000000E+00   0.000000E+00   0.000000E+00   4.043529E+00   4.441688E+00   6.616482E-01         1
   2.755688E+00   2.755688E+00   1.199665E+01   0.000000E+00   0.000000E+00   0.000000E+00   4.059017E+00   4.440077E+00   6.726127E-01         1
   3.674251E+00   3.674251E+00   1.199540E+01   0.000000E+00   0.000000E+00   0.000000E+00   4.075307E+00   4.438646E+00   6.836200E-01         1
   4.592814E+00   4.592814E+00   1.199406E+01   0.000000E+00   0.000000E+00   0.000000E+00   4.092403E+00   4.437232E+00   6.949957E-01         1
   5.511377E+00   5.511377E+00   1.199262E+01   0.000000E+00   0.000000E+00   0.000000E+00   4.110278E+00   4.435735E+00   7.069282E-01         1
   6.429940E+00   6.429940E+00   1.199106E+01   0.000000E+00   0.000000E+00   0.000000E+00   4.128981E+00   4.434066E+00   7.196174E-01         1
   7.348503E+00   7.348503E+00   1.198937E+01   0.000000E+00   0.000000E+00   0.000000E+00   4.148600E+00   4.432139E+00   7.332804E-01         1
   8.267065E+00   8.267065E+00   1.198755E+01   0.000000E+00   0.000000E+00   0.000000E+00   4.169263E+00   4.429855E+00   7.481811E-01         1
   9.185628E+00   9.185628E+00   1.198557E+01   0.000000E+00   0.000000E+00   0.000000E+00   4.191133E+00   4.427081E+00   7.646639E-01         1
   1.010419E+01   1.010419E+01   1.198342E+01   0.000000E+00   0.000000E+00   0.000000E+00   4.214391E+00   4.423662E+00   7.831306E-01         1
   1.102275E+01   1.102275E+01   1.198110E+01   0.000000E+00   0.000000E+00   0.000000E+00   4.239283E+00   4.419370E+00   8.041611E-01         1
   1.194132E+01   1.194132E+01   1.197859E+01   0.000000E+00   0.000000E+00   0.000000E+00   4.266008E+00   4.413908E+00   8.284472E-01         1
   1.285988E+01   1.285988E+01   1.197591E+01   0.000000E+00   0.000000E+00   0.000000E+00   4.294392E+00   4.407040E+00   8.563755E-01         1
   1.377844E+01   1.377844E+01   1.192687E+01   0.000000E+00   0.000000E+00   0.000000E+00   4.321706E+00   4.397433E+00   8.892463E-01         1
   1.469701E+01   1.469701E+01   1.183016E+01   0.000000E+00   0.000000E+00   0.000000E+00   4.348806E+00   4.384049E+00   9.295647E-01         1
   1.561557E+01   1.561557E+01   1.177304E+01   0.000000E+00   0.000000E+00   0.000000E+00   4.381876E+00   4.366401E+00   9.813955E-01         1
   1.653413E+01   1.653413E+01   1.170719E+01   0.000000E+00   0.000000E+00   0.000000E+00   4.419288E+00   4.340683E+00   1.051537E+00         1
   1.745269E+01   1.745269E+01   1.163104E+01   0.000000E+00   0.000000E+00   0.000000E+00   4.461983E+00   4.301977E+00   1.150296E+00         1
   1.746188E+01   1.746188E+01   1.163022E+01   0.000000E+00   0.000000E+00   0.000000E+00   4.462449E+00   4.301498E+00   1.151487E+00         1
   1.747106E+01   1.747106E+01   1.162940E+01   0.000000E+00   0.000000E+00   0.000000E+00   4.462916E+00   4.301019E+00   1.152678E+00         1
   1.748025E+01   1.748025E+01   1.162858E+01   0.000000E+00   0.000000E+00   0.000000E+00   4.463383E+00   4.300540E+00   1.153869E+00         1
   1.748944E+01   1.748944E+01   1.162776E+01   0.000000E+00   0.000000E+00   0.000000E+00   4.463849E+00   4.300061E+00   1.155061E+00         1
   1.749862E+01   1.749862E+01   1.162693E+01   0.000000E+00   0.000000E+00   0.000000E+00   4.464316E+00   4.299582E+00   1.156252E+00         1
