           time            age           mass      core_mass        He_core        CO_core          log_L       log_Teff     log_radius     phase
   0.000000E+00   0.000000E+00   1.000320E+01   3.238350E+00   3.238350E+00   1.670402E+00   3.721894E+00   4.408006E+00   5.672880E-01         1
   1.224094E+00   1.224094E+00   1.000319E+01   3.238350E+00   3.238350E+00   1.670402E+00   3.722510E+00   4.407799E+00   5.680110E-01         1
   2.448189E+00   2.448189E+00   1.000259E+01   3.238350E+00   3.238350E+00   1.670402E+00   3.737955E+00   4.404073E+00   5.831852E-01         1
   3.672283E+00   3.672283E+00   1.000192E+01   3.238350E+00   3.238350E+00   1.670402E+00   3.753516E+00   4.401600E+00   5.959129E-01         1
   4.896377E+00   4.896377E+00   1.000117E+01   3.238350E+00   3.238350E+00   1.670402E+00   3.769531E+00   4.399623E+00   6.078735E-01         1
   6.120472E+00   6.120472E+00   1.000031E+01   3.238350E+00   3.238350E+00   1.670402E+00   3.786091E+00   4.397827E+00   6.197457E-01         1
   7.344566E+00   7.344566E+00   9.999355E+00   3.238350E+00   3.238350E+00   1.670402E+00   3.803296E+00   4.396029E+00   6.319435E-01         1
   8.568660E+00   8.568660E+00   9.998275E+00   3.238350E+00   3.238350E+00   1.670402E+00   3.821240E+00   4.394099E+00   6.447749E-01         1
   9.792755E+00   9.792755E+00   9.997040E+00   3.238350E+00   3.238350E+00   1.670402E+00   3.840001E+00   4.391937E+00   6.584790E-01         1
   1.101685E+01   1.101685E+01   9.995628E+00   3.238350E+00   3.238350E+00   1.670402E+00   3.859657E+00   4.389434E+00   6.733145E-01         1
   1.224094E+01   1.224094E+01   9.994000E+00   3.238350E+00   3.238350E+00   1.670402E+00   3.880324E+00   4.386472E+00   6.895730E-01         1
   1.346504E+01   1.346504E+01   9.992096E+00   3.238350E+00   3.238350E+00   1.670402E+00   3.902108E+00   4.382911E+00   7.075852E-01         1
   1.468913E+01   1.468913E+01   9.989849E+00   3.238350E+00   3.238350E+00   1.670402E+00   3.925128E+00   4.378569E+00   7.277804E-01         1
