           time            age           mass      core_mass        He_core        CO_core          log_L       log_Teff     log_radius     phase
   0.000000E+00   0.000000E+00   7.000000E+01   2.662543E+01   2.662543E+01   2.130034E+01   5.833815E+00   4.694187E+00   1.051718E+00         1
   1.445431E-01   1.445431E-01   6.991648E+01   2.662543E+01   2.662543E+01   2.130034E+01   5.835522E+00   4.692752E+00   1.055516E+00         1
   2.890862E-01   2.890862E-01   6.949139E+01   2.662543E+01   2.662543E+01   2.130034E+01   5.843115E+00   4.687407E+00   1.070303E+00         1
   4.336293E-01   4.336293E-01   6.904154E+01   2.662543E+01   2.662543E+01   2.130034E+01   5.850495E+00   4.683061E+00   1.083018E+00         1
   5.781724E-01   5.781724E-01   6.856643E+01   2.662543E+01   2.662543E+01   2.130034E+01   5.857873E+00   4.678883E+00   1.095432E+00         1
   7.227154E-01   7.227154E-01   6.806477E+01   2.662543E+01   2.662543E+01   2.130034E+01   5.865313E+00   4.674494E+00   1.108367E+00         1
   8.672585E-01   8.672585E-01   6.753470E+01   2.662543E+01   2.662543E+01   2.130034E+01   5.872926E+00   4.669481E+00   1.122348E+00         1
   1.011802E+00   1.011802E+00   6.697406E+01   2.662543E+01   2.662543E+01   2.130034E+01   5.880691E+00   4.663534E+00   1.137800E+00         1
   1.156345E+00   1.156345E+00   6.638057E+01   2.662543E+01   2.662543E+01   2.130034E+01   5.888713E+00   4.656670E+00   1.155175E+00         1
   1.300888E+00   1.300888E+00   6.575182E+01   2.662543E+01   2.662543E+01   2.130034E+01   5.896975E+00   4.648640E+00   1.174973E+00         1
   1.445431E+00   1.445431E+00   6.508564E+01   2.662543E+01   2.662543E+01   2.130034E+01   5.905733E+00   4.639149E+00   1.197896E+00         1
   1.589974E+00   1.589974E+00   6.438094E+01   2.662543E+01   2.662543E+01   2.130034E+01   5.914804E+00   4.627806E+00   1.224665E+00         1
   1.734517E+00   1.734517E+00   6.363886E+01   2.662543E+01   2.662543E+01   2.130034E+01   5.924274E+00   4.614009E+00   1.256398E+00         1
   1.879060E+00   1.879060E+00   6.286491E+01   2.662543E+01   2.662543E+01   2.130034E+01   5.934498E+00   4.597151E+00   1.294761E+00         1
   2.023603E+00   2.023603E+00   6.207054E+01   2.662543E+01   2.662543E+01   2.130034E+01   5.945395E+00   4.576504E+00   1.341224E+00         1
   2.168146E+00   2.168146E+00   6.128000E+01   2.662543E+01   2.662543E+01   2.130034E+01   5.957295E+00   4.550769E+00   1.398744E+00         1
   2.312689E+00   2.312689E+00   6.053401E+01   2.662543E+01   2.662543E+01   2.130034E+01   5.970412E+00   4.518327E+00   1.470906E+00         1
   2.457233E+00   2.457233E+00   5.989352E+01   2.662543E+01   2.662543E+01   2.130034E+01   5.984969E+00   4.475919E+00   1.562999E+00         1
   2.601776E+00   2.601776E+00   5.891520E+01   2.662543E+01   2.662543E+01   2.130034E+01   5.999872E+00   4.413153E+00   1.688612E+00         1
   2.746319E+00   2.746319E+00   5.587294E+01   2.662543E+01   2.662543E+01   2.130034E+01   6.013058E+00   4.267359E+00   1.982771E+00         1
   2.747764E+00   2.747764E+00   5.583524E+01   2.662543E+01   2.662543E+01   2.130034E+01   6.013218E+00   4.266395E+00   1.984736E+00         1
