           time            age           mass      core_mass        He_core        CO_core          log_L       log_Teff     log_radius     phase
   0.000000E+00   0.000000E+00   4.000000E+01   1.888748E+01   1.888748E+01   1.510998E+01   5.347113E+00   4.643272E+00   9.093662E-01         1
   2.264586E-01   2.264586E-01   3.997304E+01   1.888748E+01   1.888748E+01   1.510998E+01   5.349924E+00   4.642292E+00   9.127309E-01         1
   4.529173E-01   4.529173E-01   3.984471E+01   1.888748E+01   1.888748E+01   1.510998E+01   5.362522E+00   4.638088E+00   9.274394E-01         1
   6.793759E-01   6.793759E-01   3.970750E+01   1.888748E+01   1.888748E+01   1.510998E+01   5.374947E+00   4.634752E+00   9.403228E-01         1
   9.058346E-01   9.058346E-01   3.956079E+01   1.888748E+01   1.888748E+01   1.510998E+01   5.387596E+00   4.631725E+00   9.527013E-01         1
   1.132293E+00   1.132293E+00   3.940382E+01   1.888748E+01   1.888748E+01   1.510998E+01   5.400348E+00   4.628493E+00   9.655389E-01         1
   1.358752E+00   1.358752E+00   3.923574E+01   1.888748E+01   1.888748E+01   1.510998E+01   5.413385E+00   4.624905E+00   9.792358E-01         1
   1.585210E+00   1.585210E+00   3.905556E+01   1.888748E+01   1.888748E+01   1.510998E+01   5.426885E+00   4.620830E+00   9.941339E-01         1
   1.811669E+00   1.811669E+00   3.886218E+01   1.888748E+01   1.888748E+01   1.510998E+01   5.440695E+00   4.615993E+00   1.010713E+00         1
   2.038128E+00   2.038128E+00   3.865461E+01   1.888748E+01   1.888748E+01   1.510998E+01   5.454978E+00   4.610247E+00   1.029351E+00         1
   2.264586E+00   2.264586E+00   3.843189E+01   1.888748E+01   1.888748E+01   1.510998E+01   5.469751E+00   4.603307E+00   1.050616E+00         1
   2.491045E+00   2.491045E+00   3.819337E+01   1.888748E+01   1.888748E+01   1.510998E+01   5.485099E+00   4.594873E+00   1.075156E+00         1
   2.717504E+00   2.717504E+00   3.793882E+01   1.888748E+01   1.888748E+01   1.510998E+01   5.501142E+00   4.584488E+00   1.103946E+00         1
   2.943962E+00   2.943962E+00   3.766919E+01   1.888748E+01   1.888748E+01   1.510998E+01   5.518026E+00   4.571517E+00   1.138333E+00         1
   3.170421E+00   3.170421E+00   3.738737E+01   1.888748E+01   1.888748E+01   1.510998E+01   5.536075E+00   4.555030E+00   1.180331E+00         1
   3.396880E+00   3.396880E+00   3.709989E+01   1.888748E+01   1.888748E+01   1.510998E+01   5.555163E+00   4.533670E+00   1.232596E+00         1
   3.623338E+00   3.623338E+00   3.682009E+01   1.888748E+01   1.888748E+01   1.510998E+01   5.575717E+00   4.505339E+00   1.299532E+00         1
   3.849797E+00   3.849797E+00   3.657059E+01   1.888748E+01   1.888748E+01   1.510998E+01   5.597976E+00   4.466609E+00   1.388124E+00         1
   4.076255E+00   4.076255E+00   3.629705E+01   1.888748E+01   1.888748E+01   1.510998E+01   5.621689E+00   4.410670E+00   1.511859E+00         1
   4.302714E+00   4.302714E+00   3.487552E+01   1.888748E+01   1.888748E+01   1.510998E+01   5.641675E+00   4.295493E+00   1.752205E+00         1
   4.304979E+00   4.304979E+00   3.485829E+01   1.888748E+01   1.888748E+01   1.510998E+01   5.641885E+00   4.293803E+00   1.755689E+00         1
   4.307243E+00   4.307243E+00   3.484107E+01   1.888748E+01   1.888748E+01   1.510998E+01   5.642095E+00   4.292112E+00   1.759176E+00         1
   4.309508E+00   4.309508E+00   3.482391E+01   1.888748E+01   1.888748E+01   1.510998E+01   5.642306E+00   4.290403E+00   1.762698E+00         1
   4.311772E+00   4.311772E+00   3.480680E+01   1.888748E+01   1.888748E+01   1.510998E+01   5.642516E+00   4.288681E+00   1.766247E+00         1
   4.314037E+00   4.314037E+00   3.478971E+01   1.888748E+01   1.888748E+01   1.510998E+01   5.642727E+00   4.286955E+00   1.769803E+00         1
   4.316302E+00   4.316302E+00   3.477272E+01   1.888748E+01   1.888748E+01   1.510998E+01   5.642937E+00   4.285211E+00   1.773398E+00         1
   4.318566E+00   4.318566E+00   3.475573E+01   1.888748E+01   1.888748E+01   1.510998E+01   5.643147E+00   4.283467E+00   1.776992E+00         1
   4.320831E+00   4.320831E+00   3.473883E+01   1.888748E+01   1.888748E+01   1.510998E+01   5.643364E+00   4.281697E+00   1.780640E+00         1
   4.323095E+00   4.323095E+00   3.472196E+01   1.888748E+01   1.888748E+01   1.510998E+01   5.643584E+00   4.279920E+00   1.784304E+00         1
   4.325360E+00   4.325360E+00   3.470514E+01   1.888748E+01   1.888748E+01   1.510998E+01   5.643801E+00   4.278129E+00   1.787996E+00         1
   4.327625E+00   4.327625E+00   3.468839E+01   1.888748E+01   1.888748E+01   1.510998E+01   5.644016E+00   4.276317E+00   1.791728E+00         1
   4.329889E+00   4.329889E+00   3.467164E+01   1.888748E+01   1.888748E+01   1.510998E+01   5.644230E+00   4.274503E+00   1.795462E+00         1
   4.332154E+00   4.332154E+00   3.465503E+01   1.888748E+01   1.888748E+01   1.510998E+01   5.644449E+00   4.272662E+00   1.799254E+00         1
   4.334418E+00   4.334418E+00   3.463841E+01   1.888748E+01   1.888748E+01   1.510998E+01   5.644667E+00   4.270821E+00   1.803046E+00         1
   4.336683E+00   4.336683E+00   3.462188E+01   1.888748E+01   1.888748E+01   1.510998E+01   5.644888E+00   4.268954E+00   1.806891E+00         1
   4.338948E+00   4.338948E+00   3.460539E+01   1.888748E+01   1.888748E+01   1.510998E+01   5.645111E+00   4.267073E+00   1.810765E+00         1
   4.341212E+00   4.341212E+00   3.458893E+01   1.888748E+01   1.888748E+01   1.510998E+01   5.645335E+00   4.265180E+00   1.814663E+00         1
   4.343477E+00   4.343477E+00   3.457258E+01   1.888748E+01   1.888748E+01   1.510998E+01   5.645563E+00   4.263257E+00   1.818622E+00         1
   4.345741E+00   4.345741E+00   3.455622E+01   1.888748E+01   1.888748E+01   1.510998E+01   5.645790E+00   4.261334E+00   1.822582E+00         1
   4.348006E+00   4.348006E+00   3.453999E+01   1.888748E+01   1.888748E+01   1.510998E+01   5.646022E+00   4.259381E+00   1.826602E+00         1
   4.350270E+00   4.350270E+00   3.452377E+01   1.888748E+01   1.888748E+01   1.510998E+01   5.646253E+00   4.257425E+00   1.830629E+00         1
   4.352535E+00   4.352535E+00   3.450762E+01   1.888748E+01   1.888748E+01   1.510998E+01   5.646484E+00   4.255446E+00   1.834703E+00         1
   4.354800E+00   4.354800E+00   3.449153E+01   1.888748E+01   1.888748E+01   1.510998E+01   5.646715E+00   4.253445E+00   1.838822E+00         1
   4.357064E+00   4.357064E+00   3.447546E+01   1.888748E+01   1.888748E+01   1.510998E+01   5.646946E+00   4.251437E+00   1.842952E+00         1
   4.359329E+00   4.359329E+00   3.445952E+01   1.888748E+01   1.888748E+01   1.510998E+01   5.647178E+00   4.249389E+00   1.847165E+00         1
   4.361593E+00   4.361593E+00   3.444357E+01   1.888748E+01   1.888748E+01   1.510998E+01   5.647410E+00   4.247341E+00   1.851378E+00         1
   4.363858E+00   4.363858E+00   3.442773E+01   1.888748E+01   1.888748E+01   1.510998E+01   5.647648E+00   4.245260E+00   1.855660E+00         1
   4.366123E+00   4.366123E+00   3.441193E+01   1.888748E+01   1.888748E+01   1.510998E+01   5.647887E+00   4.243167E+00   1.859963E+00         1
   4.368387E+00   4.368387E+00   3.439618E+01   1.888748E+01   1.888748E+01   1.510998E+01   5.648127E+00   4.241057E+00   1.864301E+00         1
   4.370652E+00   4.370652E+00   3.438052E+01   1.888748E+01   1.888748E+01   1.510998E+01   5.648367E+00   4.238920E+00   1.868694E+00         1
   4.372916E+00   4.372916E+00   3.436485E+01   1.888748E+01   1.888748E+01   1.510998E+01   5.648606E+00   4.236784E+00   1.873088E+00         1
   4.375181E+00   4.375181E+00   3.434934E+01   1.888748E+01   1.888748E+01   1.510998E+01   5.648846E+00   4.234599E+00   1.877577E+00         1
   4.377445E+00   4.377445E+00   3.433383E+01   1.888748E+01   1.888748E+01   1.510998E+01   5.649087E+00   4.232415E+00   1.882065E+00         1
   4.379710E+00   4.379710E+00   3.431841E+01   1.888748E+01   1.888748E+01   1.510998E+01   5.649329E+00   4.230202E+00   1.886613E+00         1
   4.381975E+00   4.381975E+00   3.430306E+01   1.888748E+01   1.888748E+01   1.510998E+01   5.649573E+00   4.227971E+00   1.891197E+00         1
   4.384239E+00   4.384239E+00   3.428774E+01   1.888748E+01   1.888748E+01   1.510998E+01   5.649817E+00   4.225726E+00   1.895810E+00         1
   4.386504E+00   4.386504E+00   3.427254E+01   1.888748E+01   1.888748E+01   1.510998E+01   5.650066E+00   4.223437E+00   1.900510E+00         1
   4.388768E+00   4.388768E+00   3.425733E+01   1.888748E+01   1.888748E+01   1.510998E+01   5.650314E+00   4.221149E+00   1.905211E+00         1
   4.391033E+00   4.391033E+00   3.424227E+01   1.888748E+01   1.888748E+01   1.510998E+01   5.650562E+00   4.218809E+00   1.910015E+00         1
   4.393298E+00   4.393298E+00   3.422723E+01   1.888748E+01   1.888748E+01   1.510998E+01   5.650810E+00   4.216461E+00   1.914835E+00         1
   4.395562E+00   4.395562E+00   3.421227E+01   1.888748E+01   1.888748E+01   1.510998E+01   5.651058E+00   4.214085E+00   1.919711E+00         1
   4.397827E+00   4.397827E+00   3.419739E+01   1.888748E+01   1.888748E+01   1.510998E+01   5.651306E+00   4.211680E+00   1.924646E+00         1
   4.400091E+00   4.400091E+00   3.418253E+01   1.888748E+01   1.888748E+01   1.510998E+01   5.651555E+00   4.209270E+00   1.929593E+00         1
   4.402356E+00   4.402356E+00   3.416781E+01   1.888748E+01   1.888748E+01   1.510998E+01   5.651812E+00   4.206808E+00   1.934644E+00         1
   4.404621E+00   4.404621E+00   3.415310E+01   1.888748E+01   1.888748E+01   1.510998E+01   5.652068E+00   4.204346E+00   1.939695E+00         1
   4.406885E+00   4.406885E+00   3.413850E+01   1.888748E+01   1.888748E+01   1.510998E+01   5.652325E+00   4.201837E+00   1.944841E+00         1
   4.409150E+00   4.409150E+00   3.412396E+01   1.888748E+01   1.888748E+01   1.510998E+01   5.652581E+00   4.199311E+00   1.950021E+00         1
   4.411414E+00   4.411414E+00   3.410947E+01   1.888748E+01   1.888748E+01   1.510998E+01   5.652837E+00   4.196761E+00   1.955250E+00         1
   4.413679E+00   4.413679E+00   3.409509E+01   1.888748E+01   1.888748E+01   1.510998E+01   5.653094E+00   4.194166E+00   1.960570E+00         1
   4.415943E+00   4.415943E+00   3.408071E+01   1.888748E+01   1.888748E+01   1.510998E+01   5.653351E+00   4.191571E+00   1.965889E+00         1
   4.418208E+00   4.418208E+00   3.406650E+01   1.888748E+01   1.888748E+01   1.510998E+01   5.653616E+00   4.188916E+00   1.971329E+00         1
   4.420473E+00   4.420473E+00   3.405229E+01   1.888748E+01   1.888748E+01   1.510998E+01   5.653880E+00   4.186260E+00   1.976773E+00         1
   4.422737E+00   4.422737E+00   3.403819E+01   1.888748E+01   1.888748E+01   1.510998E+01   5.654145E+00   4.183565E+00   1.982295E+00         1
   4.425002E+00   4.425002E+00   3.402415E+01   1.888748E+01   1.888748E+01   1.510998E+01   5.654410E+00   4.180842E+00   1.987873E+00         1
   4.427266E+00   4.427266E+00   3.401011E+01   1.888748E+01   1.888748E+01   1.510998E+01   5.654674E+00   4.178103E+00   1.993483E+00         1
   4.429531E+00   4.429531E+00   3.399605E+01   1.888748E+01   1.888748E+01   1.510998E+01   5.654935E+00   4.175301E+00   1.999219E+00         1
   4.431796E+00   4.431796E+00   3.398198E+01   1.888748E+01   1.888748E+01   1.510998E+01   5.655196E+00   4.172499E+00   2.004955E+00         1
   4.434060E+00   4.434060E+00   3.396762E+01   1.888748E+01   1.888748E+01   1.510998E+01   5.655460E+00   4.169614E+00   2.010857E+00         1
   4.436325E+00   4.436325E+00   3.395319E+01   1.888748E+01   1.888748E+01   1.510998E+01   5.655725E+00   4.166711E+00   2.016792E+00         1
   4.438589E+00   4.438589E+00   3.393858E+01   1.888748E+01   1.888748E+01   1.510998E+01   5.655988E+00   4.163752E+00   2.022842E+00         1
   4.440854E+00   4.440854E+00   3.392376E+01   1.888748E+01   1.888748E+01   1.510998E+01   5.656248E+00   4.160722E+00   2.029033E+00         1
   4.443118E+00   4.443118E+00   3.390890E+01   1.888748E+01   1.888748E+01   1.510998E+01   5.656509E+00   4.157684E+00   2.035243E+00         1
   4.445383E+00   4.445383E+00   3.389363E+01   1.888748E+01   1.888748E+01   1.510998E+01   5.656774E+00   4.154517E+00   2.041708E+00         1
   4.447648E+00   4.447648E+00   3.387836E+01   1.888748E+01   1.888748E+01   1.510998E+01   5.657039E+00   4.151350E+00   2.048174E+00         1
   4.449912E+00   4.449912E+00   3.386277E+01   1.888748E+01   1.888748E+01   1.510998E+01   5.657304E+00   4.148082E+00   2.054842E+00         1
   4.452177E+00   4.452177E+00   3.384702E+01   1.888748E+01   1.888748E+01   1.510998E+01   5.657569E+00   4.144768E+00   2.061603E+00         1
   4.454441E+00   4.454441E+00   3.383112E+01   1.888748E+01   1.888748E+01   1.510998E+01   5.657834E+00   4.141415E+00   2.068441E+00         1
   4.456706E+00   4.456706E+00   3.381487E+01   1.888748E+01   1.888748E+01   1.510998E+01   5.658099E+00   4.137975E+00   2.075453E+00         1
   4.458971E+00   4.458971E+00   3.379862E+01   1.888748E+01   1.888748E+01   1.510998E+01   5.658364E+00   4.134535E+00   2.082464E+00         1
   4.461235E+00   4.461235E+00   3.378186E+01   1.888748E+01   1.888748E+01   1.510998E+01   5.658629E+00   4.130937E+00   2.089794E+00         1
   4.463500E+00   4.463500E+00   3.376506E+01   1.888748E+01   1.888748E+01   1.510998E+01   5.658895E+00   4.127327E+00   2.097147E+00         1
   4.465764E+00   4.465764E+00   3.374795E+01   1.888748E+01   1.888748E+01   1.510998E+01   5.659162E+00   4.123618E+00   2.104699E+00         1
   4.468029E+00   4.468029E+00   3.373057E+01   1.888748E+01   1.888748E+01   1.510998E+01   5.659431E+00   4.119829E+00   2.112412E+00         1
   4.470294E+00   4.470294E+00   3.371308E+01   1.888748E+01   1.888748E+01   1.510998E+01   5.659700E+00   4.116004E+00   2.120198E+00         1
   4.472558E+00   4.472558E+00   3.369506E+01   1.888748E+01   1.888748E+01   1.510998E+01   5.659969E+00   4.112003E+00   2.128332E+00         1
   4.474823E+00   4.474823E+00   3.367704E+01   1.888748E+01   1.888748E+01   1.510998E+01   5.660239E+00   4.108003E+00   2.136466E+00         1
   4.477087E+00   4.477087E+00   3.365847E+01   1.888748E+01   1.888748E+01   1.510998E+01   5.660508E+00   4.103827E+00   2.144953E+00         1
   4.479352E+00   4.479352E+00   3.363975E+01   1.888748E+01   1.888748E+01   1.510998E+01   5.660777E+00   4.099605E+00   2.153533E+00         1
   4.481616E+00   4.481616E+00   3.362071E+01   1.888748E+01   1.888748E+01   1.510998E+01   5.661048E+00   4.095279E+00   2.162322E+00         1
   4.483881E+00   4.483881E+00   3.360122E+01   1.888748E+01   1.888748E+01   1.510998E+01   5.661322E+00   4.090802E+00   2.171410E+00         1
   4.486146E+00   4.486146E+00   3.358170E+01   1.888748E+01   1.888748E+01   1.510998E+01   5.661595E+00   4.086317E+00   2.180516E+00         1
   4.488410E+00   4.488410E+00   3.356136E+01   1.888748E+01   1.888748E+01   1.510998E+01   5.661865E+00   4.081576E+00   2.190134E+00         1
   4.490675E+00   4.490675E+00   3.354103E+01   1.888748E+01   1.888748E+01   1.510998E+01   5.662134E+00   4.076835E+00   2.199752E+00         1
   4.492939E+00   4.492939E+00   3.352008E+01   1.888748E+01   1.888748E+01   1.510998E+01   5.662406E+00   4.071897E+00   2.209763E+00         1
   4.495204E+00   4.495204E+00   3.349881E+01   1.888748E+01   1.888748E+01   1.510998E+01   5.662680E+00   4.066857E+00   2.219980E+00         1
   4.497469E+00   4.497469E+00   3.347725E+01   1.888748E+01   1.888748E+01   1.510998E+01   5.662953E+00   4.061721E+00   2.230388E+00         1
   4.499733E+00   4.499733E+00   3.345494E+01   1.888748E+01   1.888748E+01   1.510998E+01   5.663227E+00   4.056335E+00   2.241297E+00         1
   4.501998E+00   4.501998E+00   3.343263E+01   1.888748E+01   1.888748E+01   1.510998E+01   5.663500E+00   4.050949E+00   2.252207E+00         1
   4.504262E+00   4.504262E+00   3.340927E+01   1.888748E+01   1.888748E+01   1.510998E+01   5.663774E+00   4.045194E+00   2.263855E+00         1
   4.506527E+00   4.506527E+00   3.338579E+01   1.888748E+01   1.888748E+01   1.510998E+01   5.664048E+00   4.039395E+00   2.275589E+00         1
   4.508791E+00   4.508791E+00   3.336162E+01   1.888748E+01   1.888748E+01   1.510998E+01   5.664322E+00   4.033339E+00   2.287838E+00         1
   4.511056E+00   4.511056E+00   3.333681E+01   1.888748E+01   1.888748E+01   1.510998E+01   5.664596E+00   4.027045E+00   2.300564E+00         1
   4.513321E+00   4.513321E+00   3.331178E+01   1.888748E+01   1.888748E+01   1.510998E+01   5.664870E+00   4.020669E+00   2.313452E+00         1
   4.515585E+00   4.515585E+00   3.328543E+01   1.888748E+01   1.888748E+01   1.510998E+01   5.665148E+00   4.013787E+00   2.327354E+00         1
   4.517850E+00   4.517850E+00   3.325907E+01   1.888748E+01   1.888748E+01   1.510998E+01   5.665426E+00   4.006905E+00   2.341256E+00         1
   4.520114E+00   4.520114E+00   3.323135E+01   1.888748E+01   1.888748E+01   1.510998E+01   5.665704E+00   3.999465E+00   2.356274E+00         1
   4.522379E+00   4.522379E+00   3.320320E+01   1.888748E+01   1.888748E+01   1.510998E+01   5.665982E+00   3.991849E+00   2.371646E+00         1
   4.524644E+00   4.524644E+00   3.317424E+01   1.888748E+01   1.888748E+01   1.510998E+01   5.666260E+00   3.983918E+00   2.387647E+00         1
   4.526908E+00   4.526908E+00   3.314395E+01   1.888748E+01   1.888748E+01   1.510998E+01   5.666538E+00   3.975473E+00   2.404678E+00         1
   4.529173E+00   4.529173E+00   3.311367E+01   1.888748E+01   1.888748E+01   1.510998E+01   5.666816E+00   3.967028E+00   2.421708E+00         2
   4.529707E+00   4.529707E+00   3.310592E+01   1.888748E+01   1.888748E+01   1.510998E+01   5.666881E+00   3.964814E+00   2.426167E+00         2
   4.530241E+00   4.530241E+00   3.309818E+01   1.888748E+01   1.888748E+01   1.510998E+01   5.666947E+00   3.962601E+00   2.430627E+00         2
   4.530775E+00   4.530775E+00   3.309044E+01   1.888748E+01   1.888748E+01   1.510998E+01   5.667013E+00   3.960387E+00   2.435087E+00         2
   4.531309E+00   4.531309E+00   3.308269E+01   1.888748E+01   1.888748E+01   1.510998E+01   5.667078E+00   3.958174E+00   2.439546E+00         2
   4.531843E+00   4.531843E+00   3.307495E+01   1.888748E+01   1.888748E+01   1.510998E+01   5.667144E+00   3.955960E+00   2.444006E+00         2
   4.532377E+00   4.532377E+00   3.306720E+01   1.888748E+01   1.888748E+01   1.510998E+01   5.667209E+00   3.953747E+00   2.448465E+00         2
   4.532911E+00   4.532911E+00   3.305946E+01   1.888748E+01   1.888748E+01   1.510998E+01   5.667275E+00   3.951533E+00   2.452925E+00         2
   4.533445E+00   4.533445E+00   3.305172E+01   1.888748E+01   1.888748E+01   1.510998E+01   5.667340E+00   3.949320E+00   2.457385E+00         2
   4.533979E+00   4.533979E+00   3.304397E+01   1.888748E+01   1.888748E+01   1.510998E+01   5.667406E+00   3.947106E+00   2.461844E+00         2
   4.534513E+00   4.534513E+00   3.303623E+01   1.888748E+01   1.888748E+01   1.510998E+01   5.667472E+00   3.944893E+00   2.466304E+00         2
   4.535047E+00   4.535047E+00   3.302782E+01   1.888748E+01   1.888748E+01   1.510998E+01   5.667537E+00   3.942446E+00   2.471230E+00         2
   4.535581E+00   4.535581E+00   3.301934E+01   1.888748E+01   1.888748E+01   1.510998E+01   5.667603E+00   3.939976E+00   2.476203E+00         2
   4.536115E+00   4.536115E+00   3.301087E+01   1.888748E+01   1.888748E+01   1.510998E+01   5.667668E+00   3.937506E+00   2.481176E+00         2
   4.536649E+00   4.536649E+00   3.300239E+01   1.888748E+01   1.888748E+01   1.510998E+01   5.667734E+00   3.935036E+00   2.486149E+00         2
   4.537183E+00   4.537183E+00   3.299392E+01   1.888748E+01   1.888748E+01   1.510998E+01   5.667800E+00   3.932566E+00   2.491122E+00         2
   4.537717E+00   4.537717E+00   3.298544E+01   1.888748E+01   1.888748E+01   1.510998E+01   5.667865E+00   3.930096E+00   2.496095E+00         2
   4.538251E+00   4.538251E+00   3.297697E+01   1.888748E+01   1.888748E+01   1.510998E+01   5.667931E+00   3.927626E+00   2.501068E+00         2
   4.538785E+00   4.538785E+00   3.296849E+01   1.888748E+01   1.888748E+01   1.510998E+01   5.667997E+00   3.925156E+00   2.506041E+00         2
   4.539319E+00   4.539319E+00   3.296002E+01   1.888748E+01   1.888748E+01   1.510998E+01   5.668062E+00   3.922686E+00   2.511013E+00         2
   4.539853E+00   4.539853E+00   3.295154E+01   1.888748E+01   1.888748E+01   1.510998E+01   5.668128E+00   3.920216E+00   2.515986E+00         2
   4.540387E+00   4.540387E+00   3.294270E+01   1.888748E+01   1.888748E+01   1.510998E+01   5.668196E+00   3.917616E+00   2.521220E+00         2
   4.540921E+00   4.540921E+00   3.293370E+01   1.888748E+01   1.888748E+01   1.510998E+01   5.668262E+00   3.914983E+00   2.526520E+00         2
   4.541455E+00   4.541455E+00   3.292460E+01   1.888748E+01   1.888748E+01   1.510998E+01   5.668328E+00   3.912322E+00   2.531873E+00         2
   4.541989E+00   4.541989E+00   3.291543E+01   1.888748E+01   1.888748E+01   1.510998E+01   5.668394E+00   3.909629E+00   2.537291E+00         2
   4.542523E+00   4.542523E+00   3.290613E+01   1.888748E+01   1.888748E+01   1.510998E+01   5.668460E+00   3.906923E+00   2.542738E+00         2
   4.543057E+00   4.543057E+00   3.289676E+01   1.888748E+01   1.888748E+01   1.510998E+01   5.668526E+00   3.904248E+00   2.548120E+00         2
   4.543591E+00   4.543591E+00   3.288728E+01   1.888748E+01   1.888748E+01   1.510998E+01   5.668592E+00   3.901428E+00   2.553795E+00         2
   4.544125E+00   4.544125E+00   3.287770E+01   1.888748E+01   1.888748E+01   1.510998E+01   5.668664E+00   3.898738E+00   2.559209E+00         2
   4.544659E+00   4.544659E+00   3.286803E+01   1.888748E+01   1.888748E+01   1.510998E+01   5.668729E+00   3.896059E+00   2.564600E+00         2
   4.545193E+00   4.545193E+00   3.285826E+01   1.888748E+01   1.888748E+01   1.510998E+01   5.668794E+00   3.893333E+00   2.570085E+00         2
   4.545727E+00   4.545727E+00   3.284839E+01   1.888748E+01   1.888748E+01   1.510998E+01   5.668859E+00   3.890590E+00   2.575606E+00         2
   4.546261E+00   4.546261E+00   3.283841E+01   1.888748E+01   1.888748E+01   1.510998E+01   5.668933E+00   3.887861E+00   2.581097E+00         2
   4.546795E+00   4.546795E+00   3.282833E+01   1.888748E+01   1.888748E+01   1.510998E+01   5.668998E+00   3.885096E+00   2.586661E+00         2
