           time            age           mass      core_mass        He_core        CO_core          log_L       log_Teff     log_radius     phase
   0.000000E+00   0.000000E+00   3.235937E+01   0.000000E+00   0.000000E+00   0.000000E+00   5.165954E+00   4.616272E+00   8.736918E-01         1
   2.815437E-01   2.815437E-01   3.226929E+01   0.000000E+00   0.000000E+00   0.000000E+00   5.177081E+00   4.610843E+00   8.901137E-01         1
   5.630873E-01   5.630873E-01   3.217455E+01   0.000000E+00   0.000000E+00   0.000000E+00   5.188913E+00   4.607837E+00   9.020411E-01         1
   8.446310E-01   8.446310E-01   3.207387E+01   0.000000E+00   0.000000E+00   0.000000E+00   5.201204E+00   4.605269E+00   9.133223E-01         1
   1.126175E+00   1.126175E+00   3.196674E+01   0.000000E+00   0.000000E+00   0.000000E+00   5.213939E+00   4.602748E+00   9.247329E-01         1
   1.407718E+00   1.407718E+00   3.185250E+01   0.000000E+00   0.000000E+00   0.000000E+00   5.227078E+00   4.600070E+00   9.366568E-01         1
   1.689262E+00   1.689262E+00   3.173046E+01   0.000000E+00   0.000000E+00   0.000000E+00   5.240588E+00   4.597112E+00   9.493284E-01         1
   1.970806E+00   1.970806E+00   3.160001E+01   0.000000E+00   0.000000E+00   0.000000E+00   5.254522E+00   4.593741E+00   9.630383E-01         1
   2.252349E+00   2.252349E+00   3.146039E+01   0.000000E+00   0.000000E+00   0.000000E+00   5.268959E+00   4.589823E+00   9.780920E-01         1
   2.533893E+00   2.533893E+00   3.131080E+01   0.000000E+00   0.000000E+00   0.000000E+00   5.283993E+00   4.585197E+00   9.948605E-01         1
   2.815437E+00   2.815437E+00   3.115057E+01   0.000000E+00   0.000000E+00   0.000000E+00   5.299730E+00   4.579653E+00   1.013817E+00         1
   3.096980E+00   3.096980E+00   3.097888E+01   0.000000E+00   0.000000E+00   0.000000E+00   5.316322E+00   4.572924E+00   1.035572E+00         1
   3.378524E+00   3.378524E+00   3.079531E+01   0.000000E+00   0.000000E+00   0.000000E+00   5.333869E+00   4.564663E+00   1.060868E+00         1
   3.660068E+00   3.660068E+00   3.060007E+01   0.000000E+00   0.000000E+00   0.000000E+00   5.352238E+00   4.554535E+00   1.090308E+00         1
   3.941611E+00   3.941611E+00   3.039390E+01   0.000000E+00   0.000000E+00   0.000000E+00   5.371700E+00   4.541846E+00   1.125417E+00         1
   4.223155E+00   4.223155E+00   3.017992E+01   0.000000E+00   0.000000E+00   0.000000E+00   5.392640E+00   4.525523E+00   1.168533E+00         1
   4.504699E+00   4.504699E+00   2.996403E+01   0.000000E+00   0.000000E+00   0.000000E+00   5.415558E+00   4.504089E+00   1.223033E+00         1
   4.786242E+00   4.786242E+00   2.975768E+01   0.000000E+00   0.000000E+00   0.000000E+00   5.441015E+00   4.474288E+00   1.295047E+00         1
   5.067786E+00   5.067786E+00   2.958159E+01   0.000000E+00   0.000000E+00   0.000000E+00   5.469235E+00   4.431083E+00   1.395641E+00         1
   5.349330E+00   5.349330E+00   2.841236E+01   0.000000E+00   0.000000E+00   0.000000E+00   5.492323E+00   4.344365E+00   1.580691E+00         1
   5.352145E+00   5.352145E+00   2.839540E+01   0.000000E+00   0.000000E+00   0.000000E+00   5.492552E+00   4.343111E+00   1.583313E+00         1
   5.354961E+00   5.354961E+00   2.837843E+01   0.000000E+00   0.000000E+00   0.000000E+00   5.492782E+00   4.341858E+00   1.585935E+00         1
   5.357776E+00   5.357776E+00   2.836150E+01   0.000000E+00   0.000000E+00   0.000000E+00   5.493014E+00   4.340568E+00   1.588629E+00         1
   5.360591E+00   5.360591E+00   2.834462E+01   0.000000E+00   0.000000E+00   0.000000E+00   5.493253E+00   4.339191E+00   1.591503E+00         1
