           time            age           mass      core_mass        He_core        CO_core          log_L       log_Teff     log_radius     phase
   0.000000E+00   0.000000E+00   2.683900E+00   0.000000E+00   0.000000E+00   0.000000E+00   1.721561E+00   4.056804E+00   2.704318E-01         1
   2.340585E+01   2.340585E+01   2.683888E+00   0.000000E+00   0.000000E+00   0.000000E+00   1.728701E+00   4.052512E+00   2.825858E-01         1
   4.681169E+01   4.681169E+01   2.683875E+00   0.000000E+00   0.000000E+00   0.000000E+00   1.737249E+00   4.049105E+00   2.936736E-01         1
   7.021754E+01   7.021754E+01   2.683861E+00   0.000000E+00   0.000000E+00   0.000000E+00   1.746583E+00   4.046022E+00   3.045068E-01         1
   9.362339E+01   9.362339E+01   2.683845E+00   0.000000E+00   0.000000E+00   0.000000E+00   1.756499E+00   4.043040E+00   3.154287E-01         1
   1.170292E+02   1.170292E+02   2.683828E+00   0.000000E+00   0.000000E+00   0.000000E+00   1.766883E+00   4.040036E+00   3.266276E-01         1
   1.404351E+02   1.404351E+02   2.683808E+00   0.000000E+00   0.000000E+00   0.000000E+00   1.777625E+00   4.036928E+00   3.382149E-01         1
   1.638409E+02   1.638409E+02   2.683785E+00   0.000000E+00   0.000000E+00   0.000000E+00   1.788693E+00   4.033636E+00   3.503342E-01         1
   1.872468E+02   1.872468E+02   2.683757E+00   0.000000E+00   0.000000E+00   0.000000E+00   1.800077E+00   4.030078E+00   3.631414E-01         1
   2.106526E+02   2.106526E+02   2.683726E+00   0.000000E+00   0.000000E+00   0.000000E+00   1.811774E+00   4.026160E+00   3.768253E-01         1
   2.340585E+02   2.340585E+02   2.683689E+00   0.000000E+00   0.000000E+00   0.000000E+00   1.823773E+00   4.021774E+00   3.915976E-01         1
   2.574643E+02   2.574643E+02   2.683646E+00   0.000000E+00   0.000000E+00   0.000000E+00   1.836058E+00   4.016804E+00   4.076805E-01         1
   2.808702E+02   2.808702E+02   2.683596E+00   0.000000E+00   0.000000E+00   0.000000E+00   1.848603E+00   4.011064E+00   4.254327E-01         1
   3.042760E+02   3.042760E+02   2.683538E+00   0.000000E+00   0.000000E+00   0.000000E+00   1.861186E+00   4.004472E+00   4.449071E-01         1
   3.276819E+02   3.276819E+02   2.683470E+00   0.000000E+00   0.000000E+00   0.000000E+00   1.873646E+00   3.996894E+00   4.662930E-01         1
   3.510877E+02   3.510877E+02   2.683396E+00   0.000000E+00   0.000000E+00   0.000000E+00   1.885880E+00   3.987948E+00   4.903030E-01         1
   3.744936E+02   3.744936E+02   2.683313E+00   0.000000E+00   0.000000E+00   0.000000E+00   1.897696E+00   3.977134E+00   5.178377E-01         1
   3.978994E+02   3.978994E+02   2.683222E+00   0.000000E+00   0.000000E+00   0.000000E+00   1.908737E+00   3.963731E+00   5.501661E-01         1
   4.213052E+02   4.213052E+02   2.683121E+00   0.000000E+00   0.000000E+00   0.000000E+00   1.918524E+00   3.947253E+00   5.880157E-01         1
   4.447111E+02   4.447111E+02   2.683005E+00   0.000000E+00   0.000000E+00   0.000000E+00   1.928329E+00   3.928643E+00   6.301650E-01         1
   4.449451E+02   4.449451E+02   2.683004E+00   0.000000E+00   0.000000E+00   0.000000E+00   1.928456E+00   3.928467E+00   6.305792E-01         1
   4.451792E+02   4.451792E+02   2.683002E+00   0.000000E+00   0.000000E+00   0.000000E+00   1.928584E+00   3.928291E+00   6.309935E-01         1
   4.454133E+02   4.454133E+02   2.683001E+00   0.000000E+00   0.000000E+00   0.000000E+00   1.928711E+00   3.928116E+00   6.314078E-01         1
   4.456473E+02   4.456473E+02   2.683000E+00   0.000000E+00   0.000000E+00   0.000000E+00   1.928839E+00   3.927940E+00   6.318221E-01         1
   4.458814E+02   4.458814E+02   2.682999E+00   0.000000E+00   0.000000E+00   0.000000E+00   1.928966E+00   3.927764E+00   6.322364E-01         1
   4.461154E+02   4.461154E+02   2.682997E+00   0.000000E+00   0.000000E+00   0.000000E+00   1.929093E+00   3.927588E+00   6.326507E-01         1
   4.463495E+02   4.463495E+02   2.682996E+00   0.000000E+00   0.000000E+00   0.000000E+00   1.929233E+00   3.927419E+00   6.330555E-01         1
   4.465836E+02   4.465836E+02   2.682995E+00   0.000000E+00   0.000000E+00   0.000000E+00   1.929379E+00   3.927255E+00   6.334559E-01         1
   4.468176E+02   4.468176E+02   2.682994E+00   0.000000E+00   0.000000E+00   0.000000E+00   1.929525E+00   3.927090E+00   6.338562E-01         1
   4.470517E+02   4.470517E+02   2.682992E+00   0.000000E+00   0.000000E+00   0.000000E+00   1.929671E+00   3.926925E+00   6.342565E-01         1
   4.472857E+02   4.472857E+02   2.682991E+00   0.000000E+00   0.000000E+00   0.000000E+00   1.929817E+00   3.926761E+00   6.346569E-01         1
   4.475198E+02   4.475198E+02   2.682990E+00   0.000000E+00   0.000000E+00   0.000000E+00   1.929963E+00   3.926596E+00   6.350572E-01         1
   4.477539E+02   4.477539E+02   2.682989E+00   0.000000E+00   0.000000E+00   0.000000E+00   1.930109E+00   3.926431E+00   6.354575E-01         1
   4.479879E+02   4.479879E+02   2.682987E+00   0.000000E+00   0.000000E+00   0.000000E+00   1.930255E+00   3.926266E+00   6.358579E-01         1
   4.482220E+02   4.482220E+02   2.682986E+00   0.000000E+00   0.000000E+00   0.000000E+00   1.930401E+00   3.926102E+00   6.362582E-01         1
   4.484560E+02   4.484560E+02   2.682985E+00   0.000000E+00   0.000000E+00   0.000000E+00   1.930547E+00   3.925937E+00   6.366586E-01         1
   4.486901E+02   4.486901E+02   2.682984E+00   0.000000E+00   0.000000E+00   0.000000E+00   1.930714E+00   3.925786E+00   6.370439E-01         1
   4.489241E+02   4.489241E+02   2.682982E+00   0.000000E+00   0.000000E+00   0.000000E+00   1.930883E+00   3.925636E+00   6.374280E-01         1
   4.491582E+02   4.491582E+02   2.682981E+00   0.000000E+00   0.000000E+00   0.000000E+00   1.931052E+00   3.925486E+00   6.378122E-01         1
   4.493923E+02   4.493923E+02   2.682980E+00   0.000000E+00   0.000000E+00   0.000000E+00   1.931222E+00   3.925337E+00   6.381963E-01         1
