           time            age           mass      core_mass        He_core        CO_core          log_L       log_Teff     log_radius     phase
   0.000000E+00   0.000000E+00   7.000000E+01   0.000000E+00   0.000000E+00   0.000000E+00   5.850823E+00   4.696882E+00   1.054906E+00         1
   1.722985E-01   1.722985E-01   6.939353E+01   0.000000E+00   0.000000E+00   0.000000E+00   5.856023E+00   4.690853E+00   1.069564E+00         1
   3.445969E-01   3.445969E-01   6.875461E+01   0.000000E+00   0.000000E+00   0.000000E+00   5.861699E+00   4.686718E+00   1.080673E+00         1
   5.168954E-01   5.168954E-01   6.808338E+01   0.000000E+00   0.000000E+00   0.000000E+00   5.867656E+00   4.682934E+00   1.091218E+00         1
   6.891939E-01   6.891939E-01   6.737719E+01   0.000000E+00   0.000000E+00   0.000000E+00   5.873888E+00   4.679072E+00   1.102058E+00         1
   8.614924E-01   8.614924E-01   6.663271E+01   0.000000E+00   0.000000E+00   0.000000E+00   5.880352E+00   4.674911E+00   1.113613E+00         1
   1.033791E+00   1.033791E+00   6.584620E+01   0.000000E+00   0.000000E+00   0.000000E+00   5.887069E+00   4.670281E+00   1.126231E+00         1
   1.206089E+00   1.206089E+00   6.501376E+01   0.000000E+00   0.000000E+00   0.000000E+00   5.894111E+00   4.665029E+00   1.140255E+00         1
   1.378388E+00   1.378388E+00   6.413000E+01   0.000000E+00   0.000000E+00   0.000000E+00   5.901564E+00   4.658951E+00   1.156139E+00         1
   1.550686E+00   1.550686E+00   6.318993E+01   0.000000E+00   0.000000E+00   0.000000E+00   5.909511E+00   4.651857E+00   1.174301E+00         1
   1.722985E+00   1.722985E+00   6.218703E+01   0.000000E+00   0.000000E+00   0.000000E+00   5.918081E+00   4.643453E+00   1.195393E+00         1
   1.895283E+00   1.895283E+00   6.111605E+01   0.000000E+00   0.000000E+00   0.000000E+00   5.927412E+00   4.633388E+00   1.220188E+00         1
   2.067582E+00   2.067582E+00   5.997077E+01   0.000000E+00   0.000000E+00   0.000000E+00   5.937509E+00   4.621375E+00   1.249263E+00         1
   2.239880E+00   2.239880E+00   5.875058E+01   0.000000E+00   0.000000E+00   0.000000E+00   5.948532E+00   4.607072E+00   1.283380E+00         1
   2.412179E+00   2.412179E+00   5.744133E+01   0.000000E+00   0.000000E+00   0.000000E+00   5.960996E+00   4.590158E+00   1.323101E+00         1
   2.584477E+00   2.584477E+00   5.608534E+01   0.000000E+00   0.000000E+00   0.000000E+00   5.974880E+00   4.573545E+00   1.363516E+00         1
   2.756776E+00   2.756776E+00   5.469736E+01   0.000000E+00   0.000000E+00   0.000000E+00   5.990541E+00   4.561283E+00   1.395962E+00         1
   2.929074E+00   2.929074E+00   5.316746E+01   0.000000E+00   0.000000E+00   0.000000E+00   6.008143E+00   4.544300E+00   1.438731E+00         1
   3.101373E+00   3.101373E+00   5.155276E+01   0.000000E+00   0.000000E+00   0.000000E+00   6.028326E+00   4.522094E+00   1.493233E+00         1
   3.273671E+00   3.273671E+00   4.990744E+01   0.000000E+00   0.000000E+00   0.000000E+00   6.051746E+00   4.491991E+00   1.565150E+00         1
   3.275394E+00   3.275394E+00   4.988644E+01   0.000000E+00   0.000000E+00   0.000000E+00   6.052013E+00   4.491591E+00   1.566083E+00         1
   3.277117E+00   3.277117E+00   4.986543E+01   0.000000E+00   0.000000E+00   0.000000E+00   6.052280E+00   4.491192E+00   1.567015E+00         1
   3.278840E+00   3.278840E+00   4.984443E+01   0.000000E+00   0.000000E+00   0.000000E+00   6.052546E+00   4.490792E+00   1.567948E+00         1
   3.280563E+00   3.280563E+00   4.982342E+01   0.000000E+00   0.000000E+00   0.000000E+00   6.052813E+00   4.490392E+00   1.568881E+00         1
   3.282286E+00   3.282286E+00   4.980242E+01   0.000000E+00   0.000000E+00   0.000000E+00   6.053079E+00   4.489993E+00   1.569813E+00         1
   3.284009E+00   3.284009E+00   4.978227E+01   0.000000E+00   0.000000E+00   0.000000E+00   6.053346E+00   4.489595E+00   1.570742E+00         1
   3.285732E+00   3.285732E+00   4.976482E+01   0.000000E+00   0.000000E+00   0.000000E+00   6.053613E+00   4.489202E+00   1.571661E+00         1
   3.287455E+00   3.287455E+00   4.974736E+01   0.000000E+00   0.000000E+00   0.000000E+00   6.053879E+00   4.488809E+00   1.572580E+00         1
   3.289178E+00   3.289178E+00   4.972991E+01   0.000000E+00   0.000000E+00   0.000000E+00   6.054146E+00   4.488417E+00   1.573498E+00         1
   3.290901E+00   3.290901E+00   4.971245E+01   0.000000E+00   0.000000E+00   0.000000E+00   6.054413E+00   4.488024E+00   1.574417E+00         1
   3.292624E+00   3.292624E+00   4.969500E+01   0.000000E+00   0.000000E+00   0.000000E+00   6.054679E+00   4.487631E+00   1.575336E+00         1
   3.294347E+00   3.294347E+00   4.967755E+01   0.000000E+00   0.000000E+00   0.000000E+00   6.054946E+00   4.487239E+00   1.576255E+00         1
   3.296070E+00   3.296070E+00   4.966009E+01   0.000000E+00   0.000000E+00   0.000000E+00   6.055213E+00   4.486846E+00   1.577173E+00         1
   3.297793E+00   3.297793E+00   4.964264E+01   0.000000E+00   0.000000E+00   0.000000E+00   6.055479E+00   4.486453E+00   1.578092E+00         1
   3.299516E+00   3.299516E+00   4.962576E+01   0.000000E+00   0.000000E+00   0.000000E+00   6.055747E+00   4.486054E+00   1.579024E+00         1
   3.301239E+00   3.301239E+00   4.961353E+01   0.000000E+00   0.000000E+00   0.000000E+00   6.056025E+00   4.485604E+00   1.580064E+00         1
   3.302962E+00   3.302962E+00   4.960130E+01   0.000000E+00   0.000000E+00   0.000000E+00   6.056303E+00   4.485154E+00   1.581103E+00         1
