           time            age           mass      core_mass        He_core        CO_core          log_L       log_Teff     log_radius     phase
   0.000000E+00   0.000000E+00   9.000000E+01   0.000000E+00   0.000000E+00   0.000000E+00   6.043133E+00   4.715372E+00   1.114081E+00         1
   1.558403E-01   1.558403E-01   8.901393E+01   0.000000E+00   0.000000E+00   0.000000E+00   6.046577E+00   4.708998E+00   1.128551E+00         1
   3.116807E-01   3.116807E-01   8.797821E+01   0.000000E+00   0.000000E+00   0.000000E+00   6.050455E+00   4.704531E+00   1.139424E+00         1
   4.675210E-01   4.675210E-01   8.688975E+01   0.000000E+00   0.000000E+00   0.000000E+00   6.054640E+00   4.700378E+00   1.149822E+00         1
   6.233614E-01   6.233614E-01   8.574495E+01   0.000000E+00   0.000000E+00   0.000000E+00   6.059119E+00   4.696082E+00   1.160654E+00         1
   7.792017E-01   7.792017E-01   8.453820E+01   0.000000E+00   0.000000E+00   0.000000E+00   6.063853E+00   4.691427E+00   1.172332E+00         1
   9.350421E-01   9.350421E-01   8.326283E+01   0.000000E+00   0.000000E+00   0.000000E+00   6.068879E+00   4.686261E+00   1.185177E+00         1
   1.090882E+00   1.090882E+00   8.191102E+01   0.000000E+00   0.000000E+00   0.000000E+00   6.074267E+00   4.680448E+00   1.199497E+00         1
   1.246723E+00   1.246723E+00   8.047292E+01   0.000000E+00   0.000000E+00   0.000000E+00   6.080094E+00   4.673861E+00   1.215584E+00         1
   1.402563E+00   1.402563E+00   7.893834E+01   0.000000E+00   0.000000E+00   0.000000E+00   6.086448E+00   4.666485E+00   1.233513E+00         1
   1.558403E+00   1.558403E+00   7.729507E+01   0.000000E+00   0.000000E+00   0.000000E+00   6.093454E+00   4.658492E+00   1.253003E+00         1
   1.714244E+00   1.714244E+00   7.553052E+01   0.000000E+00   0.000000E+00   0.000000E+00   6.101171E+00   4.652613E+00   1.268783E+00         1
   1.870084E+00   1.870084E+00   7.362991E+01   0.000000E+00   0.000000E+00   0.000000E+00   6.109319E+00   4.650346E+00   1.277223E+00         1
   2.025925E+00   2.025925E+00   7.157280E+01   0.000000E+00   0.000000E+00   0.000000E+00   6.117942E+00   4.648486E+00   1.285258E+00         1
   2.181765E+00   2.181765E+00   6.933713E+01   0.000000E+00   0.000000E+00   0.000000E+00   6.127168E+00   4.647653E+00   1.291536E+00         1
   2.337605E+00   2.337605E+00   6.686341E+01   0.000000E+00   0.000000E+00   0.000000E+00   6.137220E+00   4.648762E+00   1.294345E+00         1
   2.493446E+00   2.493446E+00   6.410745E+01   0.000000E+00   0.000000E+00   0.000000E+00   6.148029E+00   4.652731E+00   1.291812E+00         1
   2.649286E+00   2.649286E+00   6.103880E+01   0.000000E+00   0.000000E+00   0.000000E+00   6.159646E+00   4.662191E+00   1.278699E+00         1
   2.805126E+00   2.805126E+00   5.519356E+01   0.000000E+00   0.000000E+00   0.000000E+00   6.158295E+00   4.715541E+00   1.169488E+00         1
   2.960967E+00   2.960967E+00   4.302448E+01   0.000000E+00   0.000000E+00   0.000000E+00   6.076371E+00   4.806166E+00   9.478304E-01         1
   2.962525E+00   2.962525E+00   4.290165E+01   0.000000E+00   0.000000E+00   0.000000E+00   6.075039E+00   4.806380E+00   9.467261E-01         1
   2.964083E+00   2.964083E+00   4.277883E+01   0.000000E+00   0.000000E+00   0.000000E+00   6.073706E+00   4.806594E+00   9.456218E-01         1
   2.965642E+00   2.965642E+00   4.265601E+01   0.000000E+00   0.000000E+00   0.000000E+00   6.072374E+00   4.806808E+00   9.445175E-01         1
   2.967200E+00   2.967200E+00   4.253319E+01   0.000000E+00   0.000000E+00   0.000000E+00   6.071041E+00   4.807022E+00   9.434133E-01         1
   2.968759E+00   2.968759E+00   4.241037E+01   0.000000E+00   0.000000E+00   0.000000E+00   6.069709E+00   4.807236E+00   9.423090E-01         1
   2.970317E+00   2.970317E+00   4.228845E+01   0.000000E+00   0.000000E+00   0.000000E+00   6.068375E+00   4.807450E+00   9.412046E-01         1
   2.971875E+00   2.971875E+00   4.216820E+01   0.000000E+00   0.000000E+00   0.000000E+00   6.067038E+00   4.807663E+00   9.401000E-01         1
   2.973434E+00   2.973434E+00   4.204794E+01   0.000000E+00   0.000000E+00   0.000000E+00   6.065702E+00   4.807877E+00   9.389955E-01         1
   2.974992E+00   2.974992E+00   4.192769E+01   0.000000E+00   0.000000E+00   0.000000E+00   6.064365E+00   4.808090E+00   9.378910E-01         1
   2.976551E+00   2.976551E+00   4.180744E+01   0.000000E+00   0.000000E+00   0.000000E+00   6.063028E+00   4.808303E+00   9.367864E-01         1
   2.978109E+00   2.978109E+00   4.168719E+01   0.000000E+00   0.000000E+00   0.000000E+00   6.061691E+00   4.808516E+00   9.356819E-01         1
   2.979667E+00   2.979667E+00   4.156694E+01   0.000000E+00   0.000000E+00   0.000000E+00   6.060354E+00   4.808730E+00   9.345773E-01         1
   2.981226E+00   2.981226E+00   4.144694E+01   0.000000E+00   0.000000E+00   0.000000E+00   6.059017E+00   4.808944E+00   9.334709E-01         1
   2.982784E+00   2.982784E+00   4.132893E+01   0.000000E+00   0.000000E+00   0.000000E+00   6.057676E+00   4.809164E+00   9.323494E-01         1
   2.984343E+00   2.984343E+00   4.121091E+01   0.000000E+00   0.000000E+00   0.000000E+00   6.056336E+00   4.809385E+00   9.312278E-01         1
   2.985901E+00   2.985901E+00   4.109290E+01   0.000000E+00   0.000000E+00   0.000000E+00   6.054995E+00   4.809605E+00   9.301063E-01         1
   2.987459E+00   2.987459E+00   4.097489E+01   0.000000E+00   0.000000E+00   0.000000E+00   6.053654E+00   4.809826E+00   9.289848E-01         1
   2.989018E+00   2.989018E+00   4.085687E+01   0.000000E+00   0.000000E+00   0.000000E+00   6.052313E+00   4.810047E+00   9.278633E-01         1
   2.990576E+00   2.990576E+00   4.073886E+01   0.000000E+00   0.000000E+00   0.000000E+00   6.050973E+00   4.810267E+00   9.267418E-01         1
   2.992135E+00   2.992135E+00   4.062084E+01   0.000000E+00   0.000000E+00   0.000000E+00   6.049632E+00   4.810488E+00   9.256203E-01         1
   2.993693E+00   2.993693E+00   4.050520E+01   0.000000E+00   0.000000E+00   0.000000E+00   6.048293E+00   4.810712E+00   9.244910E-01         1
   2.995251E+00   2.995251E+00   4.038980E+01   0.000000E+00   0.000000E+00   0.000000E+00   6.046954E+00   4.810937E+00   9.233609E-01         1
   2.996810E+00   2.996810E+00   4.027440E+01   0.000000E+00   0.000000E+00   0.000000E+00   6.045615E+00   4.811162E+00   9.222308E-01         1
