0.000000e+00 247.32411 47222.35802 6.70168 33.48870 -4.36845 3.78119 0.00000 806.79400 0.53780 0 12.00000 10.95754 2.93323 1.37200 2.70000 8.13001 7.64001 8.55001 4.56001 7.84001 6.17001 7.32001 6.37001 18.51463 14.8117 7.273940e-01 3.187430e-13 3.277330e-05 2.638150e-01 1.050170e-14 4.366160e-09 4.170610e-19 1.541740e-10 1.473700e-45 7.225700e-10 3.215360e-09 1.099990e-99 1.164450e-03 1.413120e-05 1.400010e-99 4.429040e-04 1.744660e-06 4.119740e-03 1.632190e-06 9.293300e-06 5.017990e-07 9.354700e-04 2.354560e-06 7.566240e-05 2.474630e-05 2.881180e-04 3.800580e-05 4.348510e-05 1.660850e-17 4.604050e-05 4.828480e-04 2.539340e-05 1.731650e-05 1.023220e-03 7.095780e-01 1.745820e-11 3.767040e-08 2.818380e-01 1.000000e-99 4.775290e-18 1.931970e-11 1.000000e-99 1.618080e-18 1.000000e-99 5.023430e-32 9.015710e-30 5.081590e-05 1.621810e-05 1.399590e-99 3.396250e-03 1.261830e-07 2.094110e-03 1.538150e-04 5.929250e-10 7.726810e-10 9.332540e-04 9.817480e-08 7.261060e-05 3.349650e-05 2.884030e-04 2.897340e-05 4.355120e-05 7.261060e-06 4.808390e-05 4.830590e-04 2.540970e-05 1.729820e-05 1.023290e-03
6.646034e+04 247.32411 47222.35802 6.70168 33.48870 -4.36845 3.78119 0.00000 806.79400 0.53780 0 12.00000 10.95754 2.93323 1.37200 2.70000 8.13001 7.64001 8.55001 4.56001 7.84001 6.17001 7.32001 6.37001 18.51463 14.8117 7.273940e-01 3.187430e-13 3.277330e-05 2.638150e-01 1.050170e-14 4.366160e-09 4.170610e-19 1.541740e-10 1.473700e-45 7.225700e-10 3.215360e-09 1.099990e-99 1.164450e-03 1.413120e-05 1.400010e-99 4.429040e-04 1.744660e-06 4.119740e-03 1.632190e-06 9.293300e-06 5.017990e-07 9.354700e-04 2.354560e-06 7.566240e-05 2.474630e-05 2.881180e-04 3.800580e-05 4.348510e-05 1.660850e-17 4.604050e-05 4.828480e-04 2.539340e-05 1.731650e-05 1.023220e-03 7.095780e-01 1.745820e-11 3.767040e-08 2.818380e-01 1.000000e-99 4.775290e-18 1.931970e-11 1.000000e-99 1.618080e-18 1.000000e-99 5.023430e-32 9.015710e-30 5.081590e-05 1.621810e-05 1.399590e-99 3.396250e-03 1.261830e-07 2.094110e-03 1.538150e-04 5.929250e-10 7.726810e-10 9.332540e-04 9.817480e-08 7.261060e-05 3.349650e-05 2.884030e-04 2.897340e-05 4.355120e-05 7.261060e-06 4.808390e-05 4.830590e-04 2.540970e-05 1.729820e-05 1.023290e-03
6.646034e+04 247.32411 47222.35802 6.70168 33.48870 -4.36845 3.78119 0.00000 806.79400 0.53780 0 12.00000 10.95754 2.93323 1.37200 2.70000 8.13001 7.64001 8.55001 4.56001 7.84001 6.17001 7.32001 6.37001 18.51463 14.8117 7.273940e-01 3.187430e-13 3.277330e-05 2.638150e-01 1.050170e-14 4.366160e-09 4.170610e-19 1.541740e-10 1.473700e-45 7.225700e-10 3.215360e-09 1.099990e-99 1.164450e-03 1.413120e-05 1.400010e-99 4.429040e-04 1.744660e-06 4.119740e-03 1.632190e-06 9.293300e-06 5.017990e-07 9.354700e-04 2.354560e-06 7.566240e-05 2.474630e-05 2.881180e-04 3.800580e-05 4.348510e-05 1.660850e-17 4.604050e-05 4.828480e-04 2.539340e-05 1.731650e-05 1.023220e-03 7.095780e-01 1.745820e-11 3.767040e-08 2.818380e-01 1.000000e-99 4.775290e-18 1.931970e-11 1.000000e-99 1.618080e-18 1.000000e-99 5.023430e-32 9.015710e-30 5.081590e-05 1.621810e-05 1.399590e-99 3.396250e-03 1.261830e-07 2.094110e-03 1.538150e-04 5.929250e-10 7.726810e-10 9.332540e-04 9.817480e-08 7.261060e-05 3.349650e-05 2.884030e-04 2.897340e-05 4.355120e-05 7.261060e-06 4.808390e-05 4.830590e-04 2.540970e-05 1.729820e-05 1.023290e-03
6.673993e+04 247.31211 47216.89975 6.70168 33.49640 -4.36839 3.78097 0.00000 806.66100 0.53782 0 12.00000 10.95754 2.92328 1.37163 2.70000 8.13001 7.64001 8.55001 4.56001 7.84001 6.17001 7.32001 6.37001 18.51463 14.8117 7.273940e-01 3.293860e-13 3.277330e-05 2.638150e-01 1.049450e-14 4.267260e-09 4.183710e-19 1.540440e-10 1.472470e-45 7.225700e-10 3.215360e-09 1.099990e-99 1.164450e-03 1.413120e-05 1.400010e-99 4.429040e-04 1.744660e-06 4.119740e-03 1.632190e-06 9.293300e-06 5.017990e-07 9.354700e-04 2.354560e-06 7.566240e-05 2.474630e-05 2.881180e-04 3.800580e-05 4.348510e-05 1.693400e-17 4.604050e-05 4.828480e-04 2.539340e-05 1.731650e-05 1.023220e-03 7.094870e-01 1.745820e-11 3.766070e-08 2.819460e-01 1.000000e-99 4.777130e-18 1.932460e-11 1.000000e-99 1.617460e-18 1.000000e-99 5.019570e-32 9.012250e-30 5.085500e-05 1.623060e-05 1.399590e-99 3.400600e-03 1.263440e-07 2.089300e-03 1.535400e-04 5.917130e-10 7.603260e-10 9.332540e-04 9.806180e-08 7.259200e-05 3.352660e-05 2.884030e-04 2.894750e-05 4.355680e-05 7.280590e-06 4.809010e-05 4.830590e-04 2.540970e-05 1.729820e-05 1.023290e-03
6.701951e+04 247.30012 47211.44148 6.70168 33.50400 -4.36834 3.78075 0.00000 806.53000 0.53785 0 12.00000 10.95754 2.91333 1.37127 2.70000 8.13001 7.64001 8.55001 4.56001 7.84001 6.17001 7.32001 6.37001 18.51463 14.8117 7.273940e-01 3.403860e-13 3.277330e-05 2.638150e-01 1.048720e-14 4.170600e-09 4.196840e-19 1.539150e-10 1.471230e-45 7.225700e-10 3.215360e-09 1.099990e-99 1.164450e-03 1.413120e-05 1.400010e-99 4.429040e-04 1.744660e-06 4.119740e-03 1.632190e-06 9.293300e-06 5.017990e-07 9.354700e-04 2.354560e-06 7.566240e-05 2.474630e-05 2.881180e-04 3.800580e-05 4.348510e-05 1.726590e-17 4.604050e-05 4.828480e-04 2.539340e-05 1.731650e-05 1.023220e-03 7.093960e-01 1.745820e-11 3.765110e-08 2.820550e-01 1.000000e-99 4.778960e-18 1.932960e-11 1.000000e-99 1.616840e-18 1.000000e-99 5.015720e-32 9.008790e-30 5.089400e-05 1.624300e-05 1.399590e-99 3.404950e-03 1.265060e-07 2.084490e-03 1.532660e-04 5.905030e-10 7.481700e-10 9.332540e-04 9.794900e-08 7.257350e-05 3.355660e-05 2.884030e-04 2.892160e-05 4.356230e-05 7.300180e-06 4.809620e-05 4.830590e-04 2.540970e-05 1.729820e-05 1.023290e-03
6.729910e+04 247.28812 47205.98322 6.70167 33.51170 -4.36828 3.78053 0.00000 806.39700 0.53787 0 12.00000 10.95754 2.90338 1.37090 2.70000 8.13001 7.64001 8.55001 4.56001 7.84001 6.17001 7.32001 6.37001 18.51463 14.8117 7.273940e-01 3.517520e-13 3.277330e-05 2.638150e-01 1.048000e-14 4.076130e-09 4.210010e-19 1.537860e-10 1.470000e-45 7.225700e-10 3.215360e-09 1.099990e-99 1.164450e-03 1.413120e-05 1.400010e-99 4.429040e-04 1.744660e-06 4.119740e-03 1.632190e-06 9.293300e-06 5.017990e-07 9.354700e-04 2.354560e-06 7.566240e-05 2.474630e-05 2.881180e-04 3.800580e-05 4.348510e-05 1.760430e-17 4.604050e-05 4.828480e-04 2.539340e-05 1.731650e-05 1.023220e-03 7.093060e-01 1.745820e-11 3.764150e-08 2.821630e-01 1.000000e-99 4.780790e-18 1.933450e-11 1.000000e-99 1.616220e-18 1.000000e-99 5.011870e-32 9.005340e-30 5.093310e-05 1.625550e-05 1.399590e-99 3.409310e-03 1.266680e-07 2.079700e-03 1.529910e-04 5.892960e-10 7.362070e-10 9.332540e-04 9.783630e-08 7.255490e-05 3.358660e-05 2.884030e-04 2.889570e-05 4.356790e-05 7.319810e-06 4.810240e-05 4.830590e-04 2.540970e-05 1.729820e-05 1.023290e-03
6.757868e+04 247.27612 47200.52495 6.70167 33.51930 -4.36822 3.78031 0.00000 806.26600 0.53789 0 12.00000 10.95754 2.89343 1.37054 2.70000 8.13001 7.64001 8.55001 4.56001 7.84001 6.17001 7.32001 6.37001 18.51463 14.8117 7.273940e-01 3.634980e-13 3.277330e-05 2.638150e-01 1.047270e-14 3.983800e-09 4.223230e-19 1.536570e-10 1.468760e-45 7.225700e-10 3.215360e-09 1.099990e-99 1.164450e-03 1.413120e-05 1.400010e-99 4.429040e-04 1.744660e-06 4.119740e-03 1.632190e-06 9.293300e-06 5.017990e-07 9.354700e-04 2.354560e-06 7.566240e-05 2.474630e-05 2.881180e-04 3.800580e-05 4.348510e-05 1.794930e-17 4.604050e-05 4.828480e-04 2.539340e-05 1.731650e-05 1.023220e-03 7.092150e-01 1.745820e-11 3.763180e-08 2.822710e-01 1.000000e-99 4.782630e-18 1.933950e-11 1.000000e-99 1.615600e-18 1.000000e-99 5.008030e-32 9.001880e-30 5.097220e-05 1.626800e-05 1.399590e-99 3.413680e-03 1.268300e-07 2.074910e-03 1.527180e-04 5.880910e-10 7.244360e-10 9.332540e-04 9.772370e-08 7.253630e-05 3.361670e-05 2.884030e-04 2.886980e-05 4.357350e-05 7.339500e-06 4.810850e-05 4.830590e-04 2.540970e-05 1.729820e-05 1.023290e-03
6.785827e+04 247.26412 47195.06668 6.70167 33.52700 -4.36817 3.78009 0.00000 806.13300 0.53792 0 12.00000 10.95754 2.88348 1.37018 2.70000 8.13001 7.64001 8.55001 4.56001 7.84001 6.17001 7.32001 6.37001 18.51463 14.8117 7.273940e-01 3.756360e-13 3.277330e-05 2.638150e-01 1.046550e-14 3.893560e-09 4.236480e-19 1.535280e-10 1.467530e-45 7.225700e-10 3.215360e-09 1.099990e-99 1.164450e-03 1.413120e-05 1.400010e-99 4.429040e-04 1.744660e-06 4.119740e-03 1.632190e-06 9.293300e-06 5.017990e-07 9.354700e-04 2.354560e-06 7.566240e-05 2.474630e-05 2.881180e-04 3.800580e-05 4.348510e-05 1.830110e-17 4.604050e-05 4.828480e-04 2.539340e-05 1.731650e-05 1.023220e-03 7.091240e-01 1.745820e-11 3.762220e-08 2.823800e-01 1.000000e-99 4.784460e-18 1.934440e-11 1.000000e-99 1.614980e-18 1.000000e-99 5.004180e-32 8.998430e-30 5.101130e-05 1.628050e-05 1.399590e-99 3.418050e-03 1.269920e-07 2.070140e-03 1.524440e-04 5.868880e-10 7.128530e-10 9.332540e-04 9.761130e-08 7.251780e-05 3.364690e-05 2.884030e-04 2.884400e-05 4.357910e-05 7.359250e-06 4.811470e-05 4.830590e-04 2.540970e-05 1.729820e-05 1.023290e-03
6.813786e+04 247.25212 47189.60841 6.70167 33.53470 -4.36811 3.77988 0.00000 806.00100 0.53794 0 12.00000 10.95754 2.87353 1.36981 2.70000 8.13001 7.64001 8.55001 4.56001 7.84001 6.17001 7.32001 6.37001 18.51463 14.8117 7.273940e-01 3.881800e-13 3.277330e-05 2.638150e-01 1.045830e-14 3.805370e-09 4.249780e-19 1.533990e-10 1.466300e-45 7.225700e-10 3.215360e-09 1.099990e-99 1.164450e-03 1.413120e-05 1.400010e-99 4.429040e-04 1.744660e-06 4.119740e-03 1.632190e-06 9.293300e-06 5.017990e-07 9.354700e-04 2.354560e-06 7.566240e-05 2.474630e-05 2.881180e-04 3.800580e-05 4.348510e-05 1.865980e-17 4.604050e-05 4.828480e-04 2.539340e-05 1.731650e-05 1.023220e-03 7.090330e-01 1.745820e-11 3.761260e-08 2.824880e-01 1.000000e-99 4.786300e-18 1.934940e-11 1.000000e-99 1.614360e-18 1.000000e-99 5.000350e-32 8.994980e-30 5.105050e-05 1.629300e-05 1.399590e-99 3.422420e-03 1.271550e-07 2.065380e-03 1.521720e-04 5.856880e-10 7.014550e-10 9.332540e-04 9.749900e-08 7.249920e-05 3.367700e-05 2.884030e-04 2.881820e-05 4.358460e-05 7.379040e-06 4.812090e-05 4.830590e-04 2.540970e-05 1.729820e-05 1.023290e-03
6.841744e+04 247.24013 47184.15014 6.70166 33.54230 -4.36805 3.77966 0.00000 805.87000 0.53796 0 12.00000 10.95754 2.86358 1.36945 2.70000 8.13001 7.64001 8.55001 4.56001 7.84001 6.17001 7.32001 6.37001 18.51463 14.8117 7.273940e-01 4.011430e-13 3.277330e-05 2.638150e-01 1.045110e-14 3.719170e-09 4.263120e-19 1.532710e-10 1.465070e-45 7.225700e-10 3.215360e-09 1.099990e-99 1.164450e-03 1.413120e-05 1.400010e-99 4.429040e-04 1.744660e-06 4.119740e-03 1.632190e-06 9.293300e-06 5.017990e-07 9.354700e-04 2.354560e-06 7.566240e-05 2.474630e-05 2.881180e-04 3.800580e-05 4.348510e-05 1.902550e-17 4.604050e-05 4.828480e-04 2.539340e-05 1.731650e-05 1.023220e-03 7.089430e-01 1.745820e-11 3.760300e-08 2.825960e-01 1.000000e-99 4.788140e-18 1.935430e-11 1.000000e-99 1.613740e-18 1.000000e-99 4.996510e-32 8.991520e-30 5.108970e-05 1.630550e-05 1.399590e-99 3.426800e-03 1.273180e-07 2.060630e-03 1.518990e-04 5.844910e-10 6.902400e-10 9.332540e-04 9.738680e-08 7.248070e-05 3.370720e-05 2.884030e-04 2.879240e-05 4.359020e-05 7.398890e-06 4.812700e-05 4.830590e-04 2.540970e-05 1.729820e-05 1.023290e-03
