           time            age           mass      core_mass        He_core        CO_core          log_L       log_Teff     log_radius     phase
   0.000000E+00   0.000000E+00   1.500000E+01   0.000000E+00   0.000000E+00   0.000000E+00   4.298875E+00   4.491289E+00   6.901187E-01         1
   6.594771E-01   6.594771E-01   1.499595E+01   0.000000E+00   0.000000E+00   0.000000E+00   4.312465E+00   4.487687E+00   7.041177E-01         1
   1.318954E+00   1.318954E+00   1.499170E+01   0.000000E+00   0.000000E+00   0.000000E+00   4.327096E+00   4.485554E+00   7.156977E-01         1
   1.978431E+00   1.978431E+00   1.498719E+01   0.000000E+00   0.000000E+00   0.000000E+00   4.342491E+00   4.483879E+00   7.267464E-01         1
   2.637908E+00   2.637908E+00   1.498236E+01   0.000000E+00   0.000000E+00   0.000000E+00   4.358634E+00   4.482361E+00   7.378546E-01         1
   3.297385E+00   3.297385E+00   1.497717E+01   0.000000E+00   0.000000E+00   0.000000E+00   4.375524E+00   4.480832E+00   7.493562E-01         1
   3.956863E+00   3.956863E+00   1.497158E+01   0.000000E+00   0.000000E+00   0.000000E+00   4.393123E+00   4.479190E+00   7.614412E-01         1
   4.616340E+00   4.616340E+00   1.496554E+01   0.000000E+00   0.000000E+00   0.000000E+00   4.411474E+00   4.477338E+00   7.743188E-01         1
   5.275817E+00   5.275817E+00   1.495900E+01   0.000000E+00   0.000000E+00   0.000000E+00   4.430663E+00   4.475186E+00   7.882178E-01         1
   5.935294E+00   5.935294E+00   1.495192E+01   0.000000E+00   0.000000E+00   0.000000E+00   4.450825E+00   4.472618E+00   8.034356E-01         1
   6.594771E+00   6.594771E+00   1.494423E+01   0.000000E+00   0.000000E+00   0.000000E+00   4.472105E+00   4.469495E+00   8.203206E-01         1
   7.254248E+00   7.254248E+00   1.493590E+01   0.000000E+00   0.000000E+00   0.000000E+00   4.494662E+00   4.465650E+00   8.392895E-01         1
   7.913725E+00   7.913725E+00   1.492686E+01   0.000000E+00   0.000000E+00   0.000000E+00   4.518751E+00   4.460818E+00   8.609982E-01         1
   8.573202E+00   8.573202E+00   1.491711E+01   0.000000E+00   0.000000E+00   0.000000E+00   4.544457E+00   4.454714E+00   8.860589E-01         1
   9.232679E+00   9.232679E+00   1.490665E+01   0.000000E+00   0.000000E+00   0.000000E+00   4.571653E+00   4.447030E+00   9.150259E-01         1
   9.892156E+00   9.892156E+00   1.489557E+01   0.000000E+00   0.000000E+00   0.000000E+00   4.600756E+00   4.437096E+00   9.494444E-01         1
   1.055163E+01   1.055163E+01   1.488638E+01   0.000000E+00   0.000000E+00   0.000000E+00   4.632512E+00   4.423847E+00   9.918198E-01         1
   1.121111E+01   1.121111E+01   1.482643E+01   0.000000E+00   0.000000E+00   0.000000E+00   4.665302E+00   4.404520E+00   1.046870E+00         1
   1.187059E+01   1.187059E+01   1.465303E+01   0.000000E+00   0.000000E+00   0.000000E+00   4.697824E+00   4.374567E+00   1.123036E+00         1
