           time            age           mass      core_mass        He_core        CO_core          log_L       log_Teff     log_radius     phase
   0.000000E+00   0.000000E+00   1.220513E+02   1.658958E+01   1.658958E+01   1.327167E+01   6.249430E+00   4.711755E+00   1.222776E+00         1
   9.822447E-02   9.822447E-02   1.219933E+02   1.658958E+01   1.658958E+01   1.327167E+01   6.249630E+00   4.711262E+00   1.223855E+00         1
   1.964489E-01   1.964489E-01   1.209396E+02   1.658958E+01   1.658958E+01   1.327167E+01   6.252980E+00   4.703941E+00   1.240389E+00         1
   2.946734E-01   2.946734E-01   1.198333E+02   1.658958E+01   1.658958E+01   1.327167E+01   6.256119E+00   4.697473E+00   1.255137E+00         1
   3.928979E-01   3.928979E-01   1.186756E+02   1.658958E+01   1.658958E+01   1.327167E+01   6.259177E+00   4.691079E+00   1.269719E+00         1
   4.911224E-01   4.911224E-01   1.174653E+02   1.658958E+01   1.658958E+01   1.327167E+01   6.262309E+00   4.684296E+00   1.285139E+00         1
   5.893468E-01   5.893468E-01   1.162000E+02   1.658958E+01   1.658958E+01   1.327167E+01   6.265659E+00   4.676820E+00   1.302074E+00         1
   6.875713E-01   6.875713E-01   1.148765E+02   1.658958E+01   1.658958E+01   1.327167E+01   6.269113E+00   4.668097E+00   1.320794E+00         1
   7.857958E-01   7.857958E-01   1.134930E+02   1.658958E+01   1.658958E+01   1.327167E+01   6.272707E+00   4.658482E+00   1.341743E+00         1
   8.840203E-01   8.840203E-01   1.120489E+02   1.658958E+01   1.658958E+01   1.327167E+01   6.276599E+00   4.647549E+00   1.365555E+00         1
   9.822447E-01   9.822447E-01   1.105460E+02   1.658958E+01   1.658958E+01   1.327167E+01   6.280658E+00   4.635241E+00   1.392200E+00         1
   1.080469E+00   1.080469E+00   1.089909E+02   1.658958E+01   1.658958E+01   1.327167E+01   6.285032E+00   4.621398E+00   1.422074E+00         1
   1.178694E+00   1.178694E+00   1.073940E+02   1.658958E+01   1.658958E+01   1.327167E+01   6.289778E+00   4.606723E+00   1.453795E+00         1
   1.276918E+00   1.276918E+00   1.057670E+02   1.658958E+01   1.658958E+01   1.327167E+01   6.294944E+00   4.593188E+00   1.483553E+00         1
